# SentiWords v1.1 (14/03/2018)
# Copyright 2018 Trento RISE and FBK
# All rights reserved.
#
# SentiWords is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWords:
# https://hlt.fbk.eu/technologies/sentiwords
#
# If you use SentiWords, please cite:
# Gatti L., Guerini M. & Turchi M. "SentiWords: Deriving a High Precision and High Coverage Lexicon for Sentiment Analysis". 
# IEEE Transactions on Affective Computing 7.4 (2016): 409-421.
#
# --------------------------------------------
#
# SentiWords is based on SentiWordNet version 3.0.
# SentiWordNet website: http://sentiwordnet.isti.cnr.it/
#
# Each lemma#PoS in this file is associated with the prior polarity value computed from the scores of 
# all the SentiWordNet senses for that lemma#PoS, following the methodology described in Guerini et al. (2015). 
# Prior Polarity values are between -1 (very negative) and +1 (very positive).
#
# --------------------------------------------
#
# lemma#PoS	prior_polarity_score
derivative#a	-0.07916
derivative#n	-0.07902
derive#v	0
derived_function#n	0
derived#a	0.15793
deriving#n	0
derma#n	0
dermabrasion#n	0
dermacentor_variabilis#n	0
dermacentor#n	0.12208
dermal#a	0
dermaptera#n	0
dermatitis#n	-0.34088
dermatobia_hominis#n	0
dermatobia#n	0
dermatoglyphic#n	0
dermatoglyphics#n	0
dermatologic#a	0
dermatological#a	0
dermatologist#n	0
dermatology#n	0
dermatome#n	0
dermatomycosis#n	-0.07997
dermatomyositis#n	-0.28345
dermatophytosis#n	-0.07997
dermatosclerosis#n	-0.07997
dermatosis#n	-0.28345
dermestidae#n	0
dermic#a	0
dermis#n	0
dermochelyidae#n	0
dermochelys_coriacea#n	0
dermochelys#n	0
dermoid_cyst#n	0
dermoptera#n	0
derogate#v	-0.07997
derogation#n	0
derogative#a	-0.42036
derogatory#a	-0.57238
derrick#n	0.15754
derrida#n	0
derriere#n	0
derring-do#n	0.15793
derringer#n	0
derris_elliptica#n	0
derris_root#n	0
derris#n	0
derv#n	0
dervish#n	0
des_moines#n	0
des#n	0
desacralize#v	0
desalinate#v	0
desalination#n	0
desalinisation#n	0
desalinise#v	0
desalinization#n	0
desalinize#v	0
desalt#v	0
descale#v	0
descant_on#v	0
descant#n	0
descant#v	0.12946
descartes#n	0
descend#v	-0.07096
descendant#a	0
descendant#n	0
descendants#n	0
descendent#a	0
descendent#n	0
descender#n	0
descending_aorta#n	0
descending_colon#n	0
descending_node#n	0
descending#a	0
descensus_uteri#n	0
descensus#n	0
descent#n	0
describable#a	0.21734
describe#v	0
described#a	0
description#n	0.04417
descriptive_adjective#n	0
descriptive_anthropology#n	0
descriptive_clause#n	-0.38925
descriptive_geometry#n	0
descriptive_grammar#n	0
descriptive_linguistics#n	0
descriptive#a	0.23292
descriptively#r	0.12208
descriptivism#n	-0.02298
descriptor#n	0
descry#v	0
descurainia_pinnata#n	-0.07997
descurainia#n	0
desecrate#v	-0.53697
desecrated#a	-0.25931
desecration#n	-0.50650
desegrated#a	0
desegregate#v	0
desegregation#n	0
desensitisation_procedure#n	0.12208
desensitisation_technique#n	0.12208
desensitisation#n	0
desensitise#v	-0.49318
desensitising#a	-0.34088
desensitization_procedure#n	0.12208
desensitization_technique#n	0.12208
desensitization#n	0
desensitize#v	-0.49318
desensitizing#a	-0.34088
desert_boot#n	0
desert_four_o'clock#n	0
desert_fox#n	0
desert_holly#n	0
desert_iguana#n	0
desert_lynx#n	0
desert_mariposa_tulip#n	0
desert_olive#n	0
desert_paintbrush#n	0
desert_pea#n	-0.07997
desert_plant#n	0
desert_plume#n	0
desert_rat#n	0
desert_rheumatism#n	-0.38925
desert_rose#n	0
desert_sand_verbena#n	0
desert_selaginella#n	0
desert_soil#n	0
desert_sunflower#n	0
desert_tortoise#n	0
desert_willow#n	0
desert#n	0.09098
desert#v	0.13671
deserted#a	-0.28345
deserter#n	0
desertic_soil#n	0
desertification#n	0
desertion#n	0
deserts#n	0.39702
deserve#v	0.40259
deserved#a	0.21734
deservedly#r	0
deserving#a	0.40186
deservingness#n	-0.03118
desex#v	-0.19821
desexualise#v	-0.06819
desexualize#v	-0.06819
deshabille#n	-0.07997
desiccant#n	0
desiccate#a	0.06700
desiccate#v	0
desiccated#a	0.34931
desiccation#n	-0.02960
desideratum#n	0.17826
desiderius_erasmus#n	0
design_criteria#n	0
design#n	0.41178
design#v	0.49721
designate#a	0.18916
designate#v	0
designated_driver#n	0
designated_hitter#n	0
designation#n	0
designative#a	0
designatum#n	-0.07997
designed#a	0
designedly#r	0.17826
designer_drug#n	0
designer#n	0
designing#a	0.12208
designing#n	0
desipramine#n	0
desirability#n	0.28857
desirable#a	0.48563
desirableness#n	0.28857
desire_to_know#n	0
desire#n	0.51109
desire#v	0.53275
desired#a	0.28627
desirous#a	0.17826
desist#v	-0.13975
desk_clerk#n	0
desk_dictionary#n	0
desk_officer#n	-0.19821
desk_phone#n	0
desk_sergeant#n	0.12208
desk-bound#a	0.12208
desk#n	0
deskbound#a	0.12208
deskman#n	0.12208
desktop_computer#n	0
desktop_publishing#n	0
desktop#n	0
desmanthus_ilinoensis#n	0
desmanthus#n	0
desmid#n	0
desmidiaceae#n	0
desmidium#n	0
desmodium_gyrans#n	0
desmodium_motorium#n	0
desmodium_purpureum#n	0
desmodium_tortuosum#n	0
desmodium#n	0
desmodontidae#n	0
desmodus_rotundus#n	0
desmodus#n	0
desmograthus#n	0
desmond_tutu#n	0
desolate#a	-0.46312
desolate#v	-0.51220
desolately#r	-0.34088
desolation#n	-0.47033
desorb#v	0
desorption#n	0
desoxyribonucleic_acid#n	0
despair#n	-0.30987
despair#v	0
despairing#a	-0.50719
despairingly#r	0
despatch#n	0
despatch#v	0
desperado#n	0
desperate_criminal#n	0
desperate_measure#n	0
desperate_straits#n	-0.19821
desperate#a	-0.40436
desperate#n	-0.47873
desperately#r	-0.05107
desperation#n	-0.57730
despicability#n	0.06700
despicable#a	-0.51229
despicableness#n	0.06700
despicably#r	-0.01819
despisal#n	-0.39474
despise#v	-0.47607
despised#a	-0.08901
despising#n	-0.39474
despite#n	-0.41786
despiteful#a	-0.18740
despitefully#r	0.12208
despoil#v	-0.02298
despoilation#n	0
despoiled#a	-0.28345
despoiler#n	0
despoilment#n	0
despoina#n	0
despoliation#n	0
despond#v	0.17826
despondence#n	-0.26536
despondency#n	-0.26536
despondent#a	-0.24927
despondently#r	0
despot#n	-0.06110
despotic#a	0.12545
despotical#a	0.15793
despotism#n	-0.31859
desquamate#v	0
desquamation#n	0
dessert_apple#n	0
dessert_plate#n	0
dessert_spoon#n	0
dessert_wine#n	0
dessert#n	0
dessertspoon#n	0
dessertspoonful#n	0
dessiatine#n	0
destabilisation#n	0
destabilise#v	-0.08847
destabilization#n	0
destabilize#v	-0.08847
destain#v	0
destalinisation#n	0
destalinise#v	-0.28345
destalinization#n	0
destalinize#v	-0.28345
destination#n	0
destine#v	0
destined#a	0
destiny#n	0
destitute#a	-0.72476
destitution#n	-0.34088
destress#v	0.17826
destroy#v	-0.54190
destroyable#a	0.15199
destroyed#a	-0.25320
destroyer_escort#n	0
destroyer#n	0
destroying_angel#n	0.02975
destruct#v	0
destructibility#n	-0.34088
destructible#a	-0.01819
destruction_fire#n	0
destruction#n	0
destructive_distillation#n	0
destructive_metabolism#n	0
destructive-metabolic#a	0
destructive#a	-0.47979
destructively#r	-0.07997
destructiveness#n	-0.38925
desuetude#n	0
desulfurize#v	0
desulphurize#v	0
desultory#a	0.21734
desynchronisation#n	0
desynchronise#v	0
desynchronization#n	0
desynchronize#v	0
desynchronizing#n	0
desyrel#n	0
detach#v	0
detachable#a	0.15793
detached_house#n	0
detached_retina#n	0
detached#a	-0.31141
detachment_of_the_retina#n	0
detachment#n	-0.14668
detail_file#n	0
detail#n	0.14209
detail#v	0
detailed#a	0.30772
detailing#n	0
details#n	-0.01819
detain#v	-0.55644
detainee#n	0
detainment#n	0
detect#v	0
detectable#a	0.28783
detected#a	0.23213
detecting#n	0
detection#n	0
detective_agency#n	0
detective_novel#n	0
detective_story#n	0
detective_work#n	0
detective#n	0.01765
detector#n	0
detent#n	0
detente#n	0
detention_basin#n	0
detention_camp#n	0
detention_cell#n	0
detention_centre#n	0
detention_home#n	0
detention_house#n	0
detention#n	0
deter#v	0
deterge#v	0
detergence#n	0.04030
detergency#n	0.04030
detergent_builder#n	0
detergent#a	0
detergent#n	0
deteriorate#v	-0.38414
deterioration#n	-0.47273
determent#n	-0.19821
determinable#a	0.21734
determinant#a	0.08478
determinant#n	0
determinate#a	0.00427
determinateness#n	0.21734
determination#n	0.67561
determinative#a	0.08478
determinative#n	0
determine#v	0.23570
determined#a	-0.01616
determinedly#r	0.21690
determiner#n	0
determining_factor#n	0
determining#a	0.08478
determinism#n	0.12208
determinist#n	0
deterministic#a	-0.28345
deterrence#n	-0.10753
deterrent_example#n	0
deterrent#a	-0.07029
deterrent#n	0
detersive#a	0
detest#v	-0.45447
detestable#a	-0.46183
detestably#r	-0.28345
detestation#n	-0.28345
detested#a	-0.08901
dethaw#v	0
dethrone#v	0
dethronement#n	0
detick#v	0
detonate#v	0
detonating_device#n	0
detonating_fuse#n	0
detonation#n	0
detonative#a	0
detonator#n	0
detour#n	0
detour#v	0
detox#n	0
detox#v	0.12208
detoxicate#v	0
detoxification#n	-0.06819
detoxify#v	0.10670
detract#v	0
detraction#n	-0.12940
detractive#a	-0.06936
detractor#n	-0.01819
detrain#v	0
detransitivise#v	0
detransitivize#v	0
detribalisation#n	0
detribalise#v	0
detribalization#n	0
detribalize#v	0
detriment#n	-0.33572
detrimental#a	-0.42036
detrimentally#r	-0.19821
detrition#n	-0.00006
detritus#n	-0.12940
detroit_river#n	0
detroit#n	0
detumescence#n	-0.07997
detusk#v	0
deuce-ace#n	0
deuce#n	0
deuced#a	-0.13964
deucedly#r	-0.34088
deus_ex_machina#n	-0.01819
deuteranopia#n	-0.38925
deuteranopic#a	-0.34088
deuterium_oxide#n	0
deuterium#n	0
deuteromycetes#n	0
deuteromycota#n	0
deuteromycotina#n	0
deuteron#n	0
deuteronomy#n	0
deutsche_mark#n	0
deutschland#n	0
deutschmark#n	0
deutzia#n	0
devaluate#v	0
devaluation#n	0.10670
devalue#v	-0.03070
devalued#a	-0.07997
devanagari_script#n	0
devanagari#n	0
devastate#v	0.10670
devastating#a	-0.75664
devastation#n	-0.53734
devein#v	0
develop#v	0.30418
developed#a	0.15197
developer#n	0
developing_country#n	0
developing#a	0
developing#n	0
development#n	0
developmental_age#n	0
developmental_anatomy#n	0
developmental_learning#n	0
developmental_psychology#n	0
developmental#a	0
developmentally_challenged#n	0
developmentally#r	0.12208
deverbal_noun#n	0
devi#n	0
deviance#n	0.21690
deviant#a	-0.41573
deviant#n	-0.44375
deviate#a	0.02205
deviate#n	0.00576
deviate#v	0.04757
deviated_nasal_septum#n	-0.28345
deviated_septum#n	0
deviation#n	0.00342
deviationism#n	0
deviationist#n	0
device_characteristic#n	0
device_driver#n	0
device#n	0.21143
devices#n	0
devil_dog#n	0
devil_grass#n	0
devil_lily#n	0
devil_nettle#n	0
devil_ray#n	0
devil_tree#n	0
devil_worshiper#n	-0.07997
devil-may-care#a	0.26299
devil-worship#n	0
devil's_advocate#n	0
devil's_apples#n	0
devil's_cigar#n	0
devil's_claw#n	0
devil's_darning_needle#n	0
devil's_fig#n	0
devil's_flax#n	0
devil's_food_cake#n	0
devil's_food#n	0
devil's_milk#n	-0.11349
devil's_tongue#n	0
devil's_turnip#n	0
devil's_urn#n	0
devil's_walking_stick#n	0
devil's_weed#n	0
devil#n	-0.45520
devil#v	0
deviled_egg#n	0
devilfish#n	0
devilise#v	-0.01819
devilish#a	-0.22763
devilish#r	-0.24298
devilishly#r	-0.24923
devilize#v	-0.01819
devilment#n	-0.39584
devilry#n	-0.36828
deviltry#n	-0.36828
devilwood#n	0
devious#a	-0.31674
deviously#r	0.12208
deviousness#n	-0.20150
devisal#n	0
devise#n	0
devise#v	0
devisee#n	0
deviser#n	0
devising#n	0
devisor#n	0
devitalisation#n	0
devitalise#v	0
devitalization#n	0
devitalize#v	0
devitrify#v	0
devoice#v	0
devoid#a	-0.35372
devoir#n	0
devolution#n	0.17537
devolve_on#v	0
devolve#v	-0.01416
devolvement#n	0
devon#n	0
devonian_period#n	0.12208
devonian#n	0.12208
devonshire_cream#n	0
devonshire#n	0
devote#v	0.18027
devoted#a	0.50002
devotedly#r	0.12208
devotedness#n	0.08478
devotee#n	0
devotion#n	0.22031
devotional#a	-0.01819
devotional#n	0
devour#v	0.00025
devourer#n	0
devouring#a	-0.02386
devout#a	-0.10699
devoutly#r	0.21734
devoutness#n	-0.02386
devries#n	0
dew_point#n	0
dew_worm#n	0
dew#n	0
dewar_flask#n	0
dewar#n	0
dewberry_bush#n	0
dewberry#n	0
dewdrop#n	0
dewey_decimal_classification#n	0
dewey_decimal_system#n	0
dewey#n	0
deweyan#a	0
dewitt_clinton#n	0
dewlap#n	0
dewy-eyed#a	0.44363
dewy#a	0
dexamethasone_intensol#n	0
dexamethasone#n	0
dexedrine#n	0
dexone#n	0
dexter#a	0
dexterity#n	0
dexterous#a	-0.08901
dexterously#r	0.12208
dextral#a	0
dextrality#n	0
dextrin#n	0
dextroamphetamine_sulphate#n	0
dextrocardia#n	0
dextroglucose#n	0
dextrorotary#a	0
dextrorotation#n	0
dextrorotatory#a	0
dextrorsal#a	0
dextrorse#a	0
dextrose#n	0
dextrous#a	-0.08901
dextrously#r	0.12208
dflp#n	0
dg#n	0
dhahran#n	0
dhak#n	0
dhaka#n	0
dhal#n	0
dharma#n	-0.07997
dhaulagiri#n	0.15793
dhava#n	0
dhawa#n	0
dhegiha#n	0
dhobi_itch#n	0
dhodhekanisos#n	0
dhole#n	0
dhoti#n	0
dhow#n	0
dhu_al-hijja#n	0
dhu_al-hijjah#n	0
dhu_al-qadah#n	0
dhu'l-hijja#n	0
dhu'l-hijjah#n	0
dhu'l-qa'dah#n	0
di-iodotyrosine#n	0
dia#n	0
diabatic#a	0
diabeta#n	0
diabetes_insipidus#n	-0.17327
diabetes_mellitus#n	-0.38925
diabetes#n	-0.52331
diabetic_acidosis#n	-0.07997
diabetic_coma#n	-0.19821
diabetic_diet#n	0
diabetic_retinopathy#n	0
diabetic#a	-0.55578
diabetic#n	-0.48790
diabolatry#n	0
diabolic#a	-0.43414
diabolical#a	-0.39745
diabolically#r	-0.28345
diabolise#v	-0.01819
diabolism#n	0
diabolist#n	0.12208
diabolize#v	-0.01819
diacalpa#n	-0.19821
diacetylmorphine#n	-0.07997
diachronic_linguistics#n	0
diachronic#a	0
diachrony#n	0
diacritic#a	0.28394
diacritic#n	0
diacritical_mark#n	0
diacritical#a	0.28394
diadem#n	0
diadophis#n	0
diadromous#a	0
diaeresis#n	0
diaghilev#n	0
diaglyph#n	0
diagnosable#a	0.15793
diagnose#v	0.00076
diagnosing#n	0.15793
diagnosis#n	-0.05894
diagnostic_assay#n	0.12208
diagnostic_procedure#n	0
diagnostic_program#n	0
diagnostic_technique#n	0
diagnostic_test#n	0.12208
diagnostic#a	-0.07038
diagnostician#n	0
diagnostics#n	0
diagonal_matrix#n	0
diagonal#a	0
diagonal#n	0.09705
diagonalisation#n	0
diagonalise#v	0
diagonalizable#a	0.28394
diagonalization#n	0
diagonalize#v	0
diagonally#r	0.12208
diagram#n	0.10219
diagram#v	0
diagrammatic#a	0
diagrammatical#a	0
diagrammatically#r	0.12208
diagramming#n	0
diakinesis#n	0
dial_phone#n	0
dial_telephone#n	0
dial#n	0
dial#v	0
dialect_atlas#n	0.17826
dialect_geography#n	0
dialect#n	0
dialectal#a	0
dialectic#a	0
dialectic#n	0
dialectical_materialism#n	0
dialectical#a	0
dialectically#r	0.15793
dialectician#n	0.12208
dialectics#n	0
dialectology#n	0
dialeurodes_citri#n	0
dialeurodes#n	0
dialog_box#n	0
dialog#n	0.12545
dialogue#n	0.29389
dialyse#v	0
dialysis_machine#n	0
dialysis#n	0
dialyze#v	0
dialyzer#n	0
diam#n	0
diamagnet#n	0
diamagnetic#a	0
diamagnetism#n	0
diamante#n	-0.09134
diamantine#a	0
diameter#n	0
diametral#a	0
diametric#a	0.05866
diametrical_opposition#n	0
diametrical#a	0.05866
diametrically#r	0
diamine#n	0
diamond_dust#n	0
diamond_jim_brady#n	0
diamond_jim#n	0
diamond_jubilee#n	0
diamond_point#n	0
diamond_state#n	0
diamond_wedding_anniversary#n	0
diamond_wedding#n	0
diamond#n	0
diamondback_rattlesnake#n	0
diamondback_terrapin#n	0
diamondback#n	0
diana#n	0
diane_de_poitiers#n	0
diangus_gratianopolitanus#n	0
dianoetic#a	0.15793
dianthus_barbatus#n	0
dianthus_caryophyllus#n	0
dianthus_chinensis_heddewigii#n	0.21734
dianthus_chinensis#n	0
dianthus_deltoides#n	0
dianthus_latifolius#n	0
dianthus_plumarius#n	0.12208
dianthus_supurbus#n	0.15793
dianthus#n	0
diapason_stop#n	0
diapason#n	0
diapedesis#n	0
diapensia_family#n	0
diapensia#n	0
diapensiaceae#n	0
diapensiales#n	0
diaper_dermatitis#n	-0.07997
diaper_rash#n	-0.07997
diaper#n	0
diaphanous#a	0
diapheromera_femorata#n	0
diapheromera#n	0
diaphone#n	0
diaphoresis#n	0
diaphoretic#a	0.12208
diaphoretic#n	0
diaphragm#n	0
diaphragmatic_hernia#n	0
diaphragmatic_pleurisy#n	0.15793
diaphyseal#a	0
diaphysial#a	0
diaphysis#n	0
diapir#n	0
diapsid_reptile#n	0
diapsid#n	0
diapsida#n	0
diarchy#n	0
diarist#n	0
diarrhea#n	0
diarrheal#a	0
diarrheic#a	0
diarrhetic#a	0
diarrhoea#n	0
diarrhoeal#a	0
diarrhoeic#a	0
diarrhoetic#a	0
diarthrosis#n	0
diary_keeper#n	0
diary#n	0
dias#n	0.17826
diaspididae#n	0
diaspora#n	0
diastasis#n	-0.19821
diastema#n	0
diastole#n	0
diastolic_pressure#n	0
diastolic#a	0
diastrophism#n	0
diathermy_machine#n	0
diathermy#n	0
diathesis#n	0.08478
diatom#n	0
diatomaceous_earth#n	0
diatomic#a	0
diatomite#n	0
diatomophyceae#n	0
diatonic_scale#n	0
diatonic#a	0
diatribe#n	0
diaz#n	0.17826
diazepam#n	0
diazo#a	0
diazonium#n	0
diazotize#v	0
diazoxide#n	-0.34088
dibasic_acid#n	0
dibasic_salt#n	0
dibber#n	0
dibble#n	0
dibble#v	0
dibbuk#n	0
dibrach#n	0
dibranch#n	0
dibranchia#n	0
dibranchiata#n	0
dibranchiate_mollusk#n	0
dibranchiate#n	0
dibs#n	0
dibucaine#n	0
dicamptodon_ensatus#n	0
dicamptodon#n	0
dicamptodontid#n	0
dicamptodontidae#n	0
dicarboxylic#a	0
dice_box#n	0
dice_cup#n	0
dice#n	0
dice#v	0
dicentra_canadensis#n	0
dicentra_cucullaria#n	0
dicentra_spectabilis#n	0
dicentra#n	0
dicer#n	0
diceros_bicornis#n	-0.19821
diceros_simus#n	0
diceros#n	0
dicey#a	-0.16159
dichloride#n	0
dichlorodiphenyltrichloroethane#n	0
dichloroethyl_sulfide#n	-0.19821
dichloromethane#n	0
dichondra_micrantha#n	0
dichondra#n	0
dichotomisation#n	0.12208
dichotomise#v	0
dichotomization#n	0.12208
dichotomize#v	0
dichotomous#a	0
dichotomously#r	0.21734
dichotomy#n	0
dichroism#n	0
dichromacy#n	0
dichromasy#n	0
dichromat#n	0
dichromate#n	0
dichromatic#a	0
dichromatism#n	0
dichromatopsia#n	0
dichromia#n	0
dichromic_acid#n	0
dick_fosbury#n	0
dick_test#n	-0.07997
dick_turpin#n	0
dick#n	-0.44234
dickens#n	0
dickensian#a	-0.38925
dicker#v	0
dickey-bird#n	0
dickey-seat#n	0
dickey#a	-0.34088
dickey#n	0
dickeybird#n	0
dickhead#n	-0.59171
dickie-seat#n	0
dickie#n	0
dickinson#n	0
dicksonia_antarctica#n	0
dicksonia#n	0
dicksoniaceae#n	0
dicky-bird#n	0
dicky-seat#n	0
dicky#a	-0.34088
dicky#n	0
dickybird#n	0
diclinous#a	0
diclofenac_potassium#n	-0.19821
diclofenac_sodium#n	0
dicloxacillin#n	-0.07997
dicot_family#n	0
dicot_genus#n	0
dicot#n	0
dicotyledon#n	0
dicotyledonae#n	0
dicotyledones#n	0
dicotyledonous#a	0
dicoumarol#n	0.12208
dicranaceae#n	0
dicranales#n	0
dicranopteris#n	0
dicranum#n	-0.07997
dicrostonyx_hudsonius#n	0
dicrostonyx#n	0
dictamnus_alba#n	0
dictamnus#n	0
dictaphone#n	0
dictate#n	0
dictate#v	0
dictated#a	-0.07997
dictation#n	0
dictator#n	0
dictatorial#a	0.01201
dictatorially#r	0.12208
dictatorship#n	-0.59358
diction#n	-0.03550
dictionary_definition#n	0
dictionary_entry#n	0
dictionary#n	0
dictostylium#n	0
dictum#n	-0.06819
dictyophera#n	0
dictyoptera#n	0
dictyopteran#a	0
dictyopterous_insect#n	0
dictyosome#n	0
dicumarol#n	0.12208
dicynodont#n	0.17826
dicynodontia#n	0
didactic#a	-0.17327
didactical#a	-0.17327
didactically#r	0.15793
didacticism#n	0
didactics#n	0.15793
didanosine#n	-0.06110
didder#v	-0.07997
diddle#v	-0.03886
diddley#n	-0.01819
diddly-shit#n	-0.01819
diddly-squat#n	-0.01819
diddly#n	-0.01819
diddlyshit#n	-0.01819
diddlysquat#n	-0.01819
didelphidae#n	0
didelphis_marsupialis#n	0
didelphis_virginiana#n	0
didelphis#n	0
dideoxycytosine#n	-0.06110
dideoxyinosine#n	-0.06110
diderot#n	0
didion#n	0
dido#n	0
didrikson#n	0.15793
die_away#v	-0.19821
die_back#v	0.15793
die_down#v	0.15520
die_hard#v	0
die_off#v	-0.07997
die_out#v	-0.02960
die-cast#a	0
die-hard#a	-0.28345
die-sinker#n	0
die#n	0
die#v	-0.82652
dieback#n	-0.06110
dieffenbachia_sequine#n	0
dieffenbachia#n	0
diego_rivera#n	0
diego_rodriguez_de_silva_y_velazquez#n	0
diegueno#n	0
diehard#n	0
dielectric_heating#n	0
dielectric#n	0
dielectrolysis#n	0
diemaker#n	0
dien_bien_phu#n	0
diencephalon#n	0
dieresis#n	0
diervilla_lonicera#n	0
diervilla_sessilifolia#n	0
diervilla#n	0
dies_irae#n	0
diesel_engine#n	0
diesel_fuel#n	0
diesel_locomotive#n	0
diesel_motor#n	0
diesel_oil#n	0
diesel-electric_locomotive#n	0
diesel-electric#n	0
diesel-hydraulic_locomotive#n	0
diesel-hydraulic#n	0
diesel#n	0
diesinker#n	0
diesis#n	0
diestock#n	0
diestrous#a	0
diestrual#a	0
diestrum#n	0
diestrus#n	0
diet#n	-0.18447
diet#v	-0.12195
dietary_supplement#n	0
dietary#a	0
dietary#n	0
dieter#n	-0.19821
dietetic#a	0
dietetical#a	0
dietetics#n	0
diethyl_ether#n	0
diethylaminoethyl_cellulose#n	0
diethylbarbituric_acid#n	0
diethylmalonylurea#n	0
diethylstilbesterol#n	0
diethylstilbestrol#n	0
diethylstilboestrol#n	0
dietician#n	0
dieting#n	0
dietitian#n	0
dietrich_bonhoeffer#n	0
dietrich#n	0
differ#v	-0.00765
difference_limen#n	0
difference_of_opinion#n	-0.16650
difference_threshold#n	0
difference#n	-0.04754
different#a	0.22504
differentia#n	0.15793
differentiable#a	0.16465
differential_analyzer#n	0
differential_blood_count#n	0
differential_calculus#n	0
differential_coefficient#n	0
differential_cost#n	0
differential_diagnosis#n	-0.08901
differential_equation#n	0
differential_gear#n	0
differential_limen#n	0
differential_psychology#n	0
differential_threshold#n	0
differential#a	-0.29481
differential#n	-0.25615
differentially#r	0.15793
differentiate#v	0.12370
differentiated#a	0.16966
differentiation#n	0
differentiator#n	0
differently#r	0.15793
difficult#a	-0.30628
difficultness#n	-0.07997
difficulty#n	-0.60316
diffidence#n	0.21734
diffident#a	0.42359
diffidently#r	0.15793
difflugia#n	0
diffract#v	0
diffraction_grating#n	0
diffraction#n	0
diffuse_nebula#n	0
diffuse#a	0.02127
diffuse#v	0
diffused#a	0
diffusely#r	0.12208
diffuseness#n	0
diffuser#n	0
diffusing_screen#n	0
diffusing#a	-0.07997
diffusion_pump#n	0
diffusion#n	0
diffusive#a	-0.07997
diffusor#n	0
diflunisal#n	-0.19821
dig_in#v	0.10670
dig_into#v	-0.06110
dig_out#v	0
dig_up#v	0
dig#n	0
dig#v	0.09779
digenesis#n	0.15793
digest#n	0
digest#v	-0.04185
digester#n	0
digestibility#n	0
digestible#a	0.17826
digestibleness#n	0
digestion#n	-0.12369
digestive_fluid#n	0
digestive_gland#n	0
digestive_juice#n	0
digestive_system#n	0
digestive_tract#n	0
digestive_tube#n	0
digestive#a	0
digestive#n	0
digger_wasp#n	0
digger#n	0
digging_up#n	0
digging#n	0
diggings#n	0.10670
dighted#a	-0.07997
digit#n	0
digital_arteries#n	0
digital_audiotape#n	0
digital_camera#n	0
digital_clock#n	0
digital_communication#n	0
digital_communications_technology#n	0
digital_computer#n	0
digital_display#n	0
digital_photography#n	0
digital_plethysmograph#n	0
digital_scanner#n	0
digital_subscriber_line#n	0
digital_vein#n	0
digital_voltmeter#n	0
digital_watch#n	0
digital-analog_converter#n	0
digital-to-analog_converter#n	0
digital#a	0.20173
digitalin#n	0
digitalis_glycoside#n	0
digitalis_lutea#n	0
digitalis_purpurea#n	0
digitalis#n	0
digitalisation#n	-0.07997
digitalise#v	0
digitalization#n	-0.07997
digitalize#v	0
digitally#r	0
digitaria_ischaemum#n	0
digitaria_sanguinalis#n	0
digitaria#n	0
digitate#a	-0.07997
digitately#r	0.21734
digitigrade_mammal#n	0
digitigrade#a	0
digitigrade#n	0
digitisation#n	0
digitise#v	0
digitiser#n	0
digitization#n	0
digitize#v	0
digitizer#n	0
digitoxin#n	0
dignified#a	0.35712
dignify#v	0.12028
dignifying#a	0.44363
dignitary#n	0
